product_id,description
166810C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 폴리에스터 100%', '색상': '화이트', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167291C,"{'제품소재': '겉감: 폴리에스터 62%, 합성수지 38%/ 안감: 나일론 91%, 폴리우레탄 9%', '색상': '블랙', '치수': '250-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167292C,"{'제품소재': '겉감: 폴리에스터 62%, 합성수지 38%/ 안감: 나일론 91%, 폴리우레탄 9%', '색상': '화이트', '치수': '250-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
162350C,"{'제품소재': '겉감:면 100%안감:나일론 57%, 면 43% Outsole:고무 100%', '색상': '블랙', '치수': '230-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
162351C,"{'제품소재': '겉감:면 100%안감:나일론 57%, 면 43% Outsole:고무 100%', '색상': '볼드만다린', '치수': '230-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
163343C,"{'제품소재': '겉감:면 100% 안감:나일론 57%, 면 43% outsole:고무', '색상': '블랙', '치수': '230-260', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167322C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '체리블라썸', '치수': '220-250', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167323C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '화이트', '치수': '220-250', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
567992C,"{'제품소재': '겉감: 면 80%, 폴리에스터 20%/ 안감: 폴리에스터 100%', '색상': '블루틴트', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
567991C,"{'제품소재': '겉감: 면 80%, 폴리에스터 20%/ 안감: 폴리에스터 100%', '색상': '블루틴트', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
567101C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '체리블라썸', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
567100C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '빈티지화이트', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
566766C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '체리블라썸', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166838C,"{'제품소재': '겉감: 천연가죽(소가죽) 99%, 폴리우레탄 1%/ 안감: 폴리에스터 44%, 나일론 44%, 폴리우레탄 12%', '색상': '사이프러스그린', '치수': '220-280', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166839C,"{'제품소재': '겉감: 천연가죽(소가죽) 99%, 폴리우레탄 1%/ 안감: 폴리에스터 44%, 나일론 44%, 폴리우레탄 12%', '색상': '블랙', '치수': '220-280', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166713C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '블랙', '치수': '230-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166712C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '화이트', '치수': '230-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167058C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 폴리에스터 100%', '색상': '러쉬블루', '치수': '230-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 (1년) 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터/(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166809C,"{'제품소재': '겉감: 천연가죽(소가죽) 89%, 폴리에스터 11%/ 안감: 폴리에스터 100%', '색상': '러쉬블루', '치수': '230-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167071C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '피오니핑크', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167061C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 폴리에스터 100%', '색상': '클로버', '치수': '230-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167072C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '오비시디언', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166861C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '에그렛', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167970C,"{'제품소재': '겉감: 천연가죽(소가죽) 89%, 폴리우레탄 11%/ 안감: 폴리에스터 100%', '색상': '유니버시티레드', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167971C,"{'제품소재': '겉감: 천연가죽(소가죽) 89%, 폴리우레탄 11%/ 안감: 폴리에스터 100%', '색상': '그린', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167347C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '피오니핑크', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
567143C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '블랙', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167345C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 폴리에스터 100%', '색상': '피오니핑크', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167346C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 폴리에스터 100%', '색상': '화이트', '치수': '220-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167067C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '에그렛', '치수': '220-290', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167068C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '페이디드스프루스', '치수': '220-280', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167069C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '유니버시티레드', '치수': '220-280', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166813C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 폴리에스터 100%', '색상': '코스트블루', '치수': '230-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166812C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 폴리에스터 100%', '색상': '아마릴로', '치수': '230-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167237C,"{'제품소재': '겉감: 천연가죽(소가죽) 91%, 폴리우레탄 9%/ 안감: 폴리에스터 100%', '색상': '블랙', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166854C,"{'제품소재': '겉감: 천연가죽(소가죽) 83%, 면17%/ 안감: 면 100%', '색상': '포톤더스트', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166853C,"{'제품소재': '겉감: 천연가죽(소가죽) 83%, 면17%/ 안감: 면 100%', '색상': '페이디드스프루스', '치수': '220-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166855C,"{'제품소재': '겉감: 천연가죽(소가죽) 83%, 면17%/ 안감: 면 100%', '색상': '블랙', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166725C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 면 100%', '색상': '데저트오레', '치수': '220-280', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166726C,"{'제품소재': '겉감: 천연가죽(소가죽) 100%/ 안감: 면 100%', '색상': '페이디드스프루스', '치수': '220-280', '제조자': '컨버스', '제조국': '중국', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167043C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '유니버시티레드', '치수': '220-270', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
167044C,"{'제품소재': '겉감: 면 100%/ 안감: 폴리에스터 100%', '색상': '블랙', '치수': '220-270', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166749C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '블랙', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166747C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '유니버시티레드', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
567105C,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%', '색상': '코스트', '치수': '220-250', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166745C,"{'제품소재': '겉감: 면 70%, 폴리에스터 30%/ 안감: 폴리에스터 100%', '색상': '오션민트', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166744C,"{'제품소재': '겉감: 면 70%, 폴리에스터 30%/ 안감: 폴리에스터 100%', '색상': '문스톤바이올렛', '치수': '220-290', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
166740C,"{'제품소재': '겉감: 면 70%, 폴리에스터 30%/ 안감: 폴리에스터 100%', '색상': '위트', '치수': '220-280', '제조자': '컨버스', '제조국': '베트남', '취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.', '품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선', 'A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)', '제조연월': '상품 라벨에서 확인'}"
